"profil";"secteur_activite";"date";"region";"temperature_2m_mean";"relative_humidity_mean";"precipitation_sum";"total_energie_soutiree_wh";"is_vacances";"nom_vacances"
ENT1 (+ ENT2);S2: Industrie;2024-12-15;Provence-Alpes-Côte d'Azur;7.0499997;72.460266;0.0;1758834420;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2025-11-11;Hauts-de-France;10.535417;89.69205;0.0;30140328223;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-02-06;Centre-Val de Loire;8.622916;84.16041;0.2;11287537737;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-08-06;Occitanie;24.489584;68.137634;0.0;796268488;1;Vacances d'été
ENT1 (+ ENT2);S1: Agriculture;2023-12-21;Occitanie;9.73125;88.940125;2.4;549461284;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-02-28;Centre-Val de Loire;5.2291665;84.80358;0.0;11079246225;1;Vacances d'hiver
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2024-02-23;Provence-Alpes-Côte d'Azur;9.972917;61.88264;0.3;10532763187;1;Vacances d'hiver
ENT1 (+ ENT2);S3: Tertiaire;2025-01-27;Centre-Val de Loire;9.614583;84.0178;4.7000003;8041273571;0;
ENT1 (+ ENT2);S1: Agriculture;2025-09-29;Hauts-de-France;13.29375;80.424255;0.2;919233668;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-06-20;Provence-Alpes-Côte d'Azur;23.810417;72.494316;12.4;27107352100;0;
ENT1 (+ ENT2);S1: Agriculture;2025-11-25;Hauts-de-France;5.2062497;87.60624;11.599999;1003770565;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2023-11-28;Pays de la Loire;7.004167;84.535446;0.0;16585740648;0;
ENT1 (+ ENT2);S2: Industrie;2023-12-18;Bretagne;4.8250003;94.49207;0.0;2646783347;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-03-22;Pays de la Loire;10.816667;86.753624;0.1;1006995801;0;
ENT1 (+ ENT2);S1: Agriculture;2024-06-14;Pays de la Loire;15.71875;82.281456;3.5;890640916;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2023-10-31;Hauts-de-France;10.347917;90.65369;10.299999;780569845;1;Vacances de la Toussaint
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-06-10;Normandie;12.195834;79.33856;1.4;135338807;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-12-23;Nouvelle Aquitaine;;;;22927668519;0;
ENT1 (+ ENT2);S1: Agriculture;2024-09-04;Auvergne-Rhône-Alpes;20.077084;83.670876;11.1;752878898;0;
ENT1 (+ ENT2);S4: Non Affecté;2024-06-24;Bourgogne-Franche-Comté;20.097918;70.37479;0.0;18702117;0;
ENT1 (+ ENT2);S1: Agriculture;2023-09-08;Pays de la Loire;25.208334;65.88281;0.0;1283833549;0;
ENT1 (+ ENT2);S3: Tertiaire;2024-06-15;Bretagne;13.849999;71.00548;0.5;7493827523;0;
ENT1 (+ ENT2);S2: Industrie;2024-12-19;Grand-Est;;;;2756773349;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2024-07-27;Bourgogne-Franche-Comté;21.410416;82.43111;11.8;407651.0;1;Vacances d'été
ENT1 (+ ENT2);S1: Agriculture;2024-05-03;Île-de-France;11.758334;74.83381;2.8;122678340;0;Vacances de printemps
ENT1 (+ ENT2);S3: Tertiaire;2023-11-23;Occitanie;5.0666666;82.408226;0.0;19470603744;0;
ENT1 (+ ENT2);S2: Industrie;2023-12-22;Pays de la Loire;10.96875;80.627396;0.1;2644860122;0;
ENT1 (+ ENT2);S4: Non Affecté;2023-12-17;Grand-Est;;;;21767784;0;
ENT1 (+ ENT2);S2: Industrie;2025-12-02;Provence-Alpes-Côte d'Azur;10.902083;75.527435;2.2;2833913903;0;
ENT1 (+ ENT2);S2: Industrie;2025-02-24;Centre-Val de Loire;10.202084;83.45807;3.1;1544658285;1;Vacances d'hiver
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2023-10-26;Île-de-France;13.029167;88.54725;14.8;9352863.0;1;Vacances de la Toussaint
ENT1 (+ ENT2);S4: Non Affecté;2025-03-30;Centre-Val de Loire;8.917392;79.1689;0.3;1189734.0;0;
ENT1 (+ ENT2);S3: Tertiaire;2024-04-25;Bretagne;8.520833;79.19195;0.90000004;9602896012;1;Vacances de printemps
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-06-19;Pays de la Loire;17.760416;88.66224;27.0;15418956428;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-12-19;Occitanie;10.733334;91.76492;0.0;22594797254;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2023-09-19;Occitanie;19.414583;72.73745;0.0;2902817.0;0;
ENT1 (+ ENT2);S3: Tertiaire;2023-07-28;Île-de-France;20.00625;86.29508;9.1;36445810553;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2024-02-08;Occitanie;12.675;72.3854;0.2;17298672348;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2024-05-26;Auvergne-Rhône-Alpes;17.391666;75.534966;1.6;12518595;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2023-11-23;Pays de la Loire;9.662499;90.12091;0.1;16336348098;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-11-20;Provence-Alpes-Côte d'Azur;6.335417;64.43156;0.0;424200476;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-05-12;Provence-Alpes-Côte d'Azur;16.822916;72.61897;2.0;311698453;0;
ENT1 (+ ENT2);S2: Industrie;2023-08-24;Normandie;22.102083;86.302345;6.5;1515192116;1;Vacances d'été
ENT1 (+ ENT2);S2: Industrie;2025-09-06;Bourgogne-Franche-Comté;15.864583;76.357414;0.0;1232527715;0;
ENT1 (+ ENT2);S1: Agriculture;2025-10-25;Auvergne-Rhône-Alpes;11.147916;90.58132;13.3;541628626;1;Vacances de la Toussaint
ENT1 (+ ENT2);S3: Tertiaire;2025-07-25;Pays de la Loire;18.983334;78.65336;0.7;9845625222;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2023-08-03;Bretagne;16.008333;85.76639;10.3;21479478557;1;Vacances d'été
ENT1 (+ ENT2);S4: Non Affecté;2025-02-15;Île-de-France;0.71458334;78.6367;0.0;54257797;1;Vacances d'hiver
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-12-15;Pays de la Loire;9.84375;86.75779;0.0;1075913849;0;
ENT1 (+ ENT2);S3: Tertiaire;2023-12-03;Nouvelle Aquitaine;;;;16881596210;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-03-20;Nouvelle Aquitaine;;;;1007570363;0;
ENT1 (+ ENT2);S4: Non Affecté;2025-07-30;Centre-Val de Loire;18.991667;78.41544;1.8000001;1915890.0;1;Vacances d'été
ENT1 (+ ENT2);S3: Tertiaire;2024-05-01;Normandie;13.097917;89.634094;12.9;6884817103;1;Vacances de printemps
ENT1 (+ ENT2);S2: Industrie;2025-09-26;Centre-Val de Loire;10.735416;87.82514;0.70000005;1291684167;0;
ENT1 (+ ENT2);S4: Non Affecté;2025-11-27;Grand-Est;;;;6864627.0;0;
ENT1 (+ ENT2);S2: Industrie;2024-12-12;Île-de-France;3.9437501;84.71021;0.0;7869774983;0;
ENT1 (+ ENT2);S4: Non Affecté;2025-06-28;Grand-Est;;;;1835567.0;0;
ENT1 (+ ENT2);S3: Tertiaire;2024-08-17;Bourgogne-Franche-Comté;20.652082;73.90125;0.0;6089260827;1;Vacances d'été
ENT1 (+ ENT2);S1: Agriculture;2024-08-31;Centre-Val de Loire;19.512499;91.20193;20.0;895241604;1;Vacances d'été
ENT1 (+ ENT2);S3: Tertiaire;2025-04-29;Occitanie;17.202084;63.649643;0.0;15535529025;1;Vacances de printemps
ENT1 (+ ENT2);S2: Industrie;2025-09-10;Nouvelle Aquitaine;;;;3255319915;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-03-07;Provence-Alpes-Côte d'Azur;8.495833;67.462074;0.0;25742239132;0;Vacances d'hiver
ENT1 (+ ENT2);S1: Agriculture;2023-10-28;Bourgogne-Franche-Comté;11.091667;79.372955;8.4;219353415;1;Vacances de la Toussaint
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2023-09-18;Centre-Val de Loire;19.427084;81.30951;7.5;65988.0;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2024-06-13;Grand-Est;;;;22330365;0;
ENT1 (+ ENT2);S3: Tertiaire;2024-12-05;Centre-Val de Loire;7.116667;92.13381;3.8;8504557762;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2024-05-21;Hauts-de-France;14.474999;88.20054;6.3;39315569363;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2024-12-22;Nouvelle Aquitaine;;;;12702780593;0;
ENT1 (+ ENT2);S1: Agriculture;2024-08-04;Nouvelle Aquitaine;;;;3269322146;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-03-05;Normandie;5.9583335;89.838356;4.5;183327459;1;Vacances d'hiver
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2024-05-22;Normandie;13.758334;81.658005;1.2;26293221804;0;
ENT1 (+ ENT2);S1: Agriculture;2025-12-17;Bourgogne-Franche-Comté;5.03125;96.21552;0.0;305681900;0;
ENT1 (+ ENT2);S1: Agriculture;2024-06-26;Grand-Est;;;;979298241;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2025-12-03;Auvergne-Rhône-Alpes;5.9375;92.62659;15.6;53439077030;0;
ENT1 (+ ENT2);S3: Tertiaire;2025-09-14;Provence-Alpes-Côte d'Azur;20.097918;80.657616;0.1;14083806927;0;
ENT1 (+ ENT2);S2: Industrie;2023-08-29;Centre-Val de Loire;16.083334;72.931564;0.1;1272026815;1;Vacances d'été
ENT1 (+ ENT2);S3: Tertiaire;2024-12-08;Auvergne-Rhône-Alpes;5.3624997;89.106445;6.8;26354468636;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-05-29;Île-de-France;15.1875;87.62836;22.5;79586870;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2024-08-06;Bourgogne-Franche-Comté;22.441666;66.57304;0.0;13293025403;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2024-02-04;Grand-Est;;;;10512560;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2025-11-11;Grand-Est;;;;0.0;0;
ENT1 (+ ENT2);S3: Tertiaire;2025-11-05;Île-de-France;13.489583;75.04716;0.0;43684107401;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2024-05-20;Provence-Alpes-Côte d'Azur;16.314583;82.61317;0.2;7783272462;0;
ENT1 (+ ENT2);S2: Industrie;2024-02-02;Pays de la Loire;9.71875;93.156525;0.0;3012752244;0;
ENT1 (+ ENT2);S3: Tertiaire;2024-06-01;Bretagne;14.564583;72.105064;0.0;7334715247;0;
ENT1 (+ ENT2);S1: Agriculture;2023-08-29;Auvergne-Rhône-Alpes;16.129168;71.9968;0.9;593098298;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2024-03-26;Auvergne-Rhône-Alpes;10.10625;82.656204;9.0;51812499629;0;
ENT1 (+ ENT2);S3: Tertiaire;2024-05-12;Île-de-France;17.814583;76.92999;12.7;30468417538;0;
ENT1 (+ ENT2);S2: Industrie;2025-03-06;Provence-Alpes-Côte d'Azur;12.152083;64.91715;0.0;2517630726;1;Vacances d'hiver
ENT1 (+ ENT2);S4: Non Affecté;2025-03-15;Hauts-de-France;3.0458333;71.22013;0.0;9176386.0;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2025-09-10;Île-de-France;16.358334;70.99506;3.4;0.0;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-06-14;Hauts-de-France;21.895834;68.02992;2.7;18385065792;0;
ENT1 (+ ENT2);S1: Agriculture;2023-12-30;Centre-Val de Loire;9.339583;91.73542;0.3;273420760;1;Vacances de Noël
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-06-17;Île-de-France;17.464582;79.14842;3.5;73320037364;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-11-03;Centre-Val de Loire;11.277083;89.55152;0.0;615118249;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-12-26;Bourgogne-Franche-Comté;-0.72291666;86.71104;0.0;10335972703;1;Vacances de Noël
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2023-12-10;Bretagne;11.056251;91.77718;1.9;11507103682;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2023-11-25;Occitanie;5.8583336;80.10102;0.5;407353657;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2025-08-26;Occitanie;24.3125;72.01228;0.0;19256795813;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2025-09-01;Bretagne;15.885417;80.4645;4.4;0.0;0;
ENT1 (+ ENT2);S1: Agriculture;2025-08-31;Grand-Est;;;;652837954;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-07-31;Nouvelle Aquitaine;;;;25226440221;0;
ENT1 (+ ENT2);S2: Industrie;2024-05-19;Occitanie;14.65625;82.51203;3.8;1718764478;0;
ENT1 (+ ENT2);S2: Industrie;2025-08-09;Hauts-de-France;18.233334;69.295265;0.0;1225153961;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-04-28;Grand-Est;;;;152778954;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2025-11-20;Provence-Alpes-Côte d'Azur;6.335417;64.43156;0.0;11445857800;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-04-30;Hauts-de-France;14.204166;81.03779;2.4;21004436939;1;Vacances de printemps
ENT1 (+ ENT2);S1: Agriculture;2023-11-22;Bretagne;9.079166;84.13335;0.0;2547410178;0;
ENT1 (+ ENT2);S2: Industrie;2025-08-16;Nouvelle Aquitaine;;;;2347896974;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-11-19;Auvergne-Rhône-Alpes;9.041667;81.88588;1.7;507199221;0;
ENT1 (+ ENT2);S1: Agriculture;2024-12-10;Île-de-France;5.397917;83.47847;0.1;177236281;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2023-08-10;Centre-Val de Loire;20.99375;74.5928;0.0;10938140302;1;Vacances d'été
ENT1 (+ ENT2);S3: Tertiaire;2025-07-31;Bourgogne-Franche-Comté;18.9625;72.6135;0.4;6519004886;1;Vacances d'été
ENT1 (+ ENT2);S2: Industrie;2025-12-02;Pays de la Loire;9.204166;89.380585;4.7;3519809559;0;
ENT1 (+ ENT2);S2: Industrie;2024-04-25;Normandie;6.5375;76.36909;0.3;2061057816;1;Vacances de printemps
ENT1 (+ ENT2);S3: Tertiaire;2024-02-17;Grand-Est;;;;9713274453;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-03-07;Grand-Est;;;;186359379;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-07-27;Provence-Alpes-Côte d'Azur;25.141668;48.332447;0.0;463448441;1;Vacances d'été
ENT1 (+ ENT2);S1: Agriculture;2023-07-27;Grand-Est;;;;503205874;0;
ENT1 (+ ENT2);S1: Agriculture;2024-11-04;Auvergne-Rhône-Alpes;10.316667;92.96995;0.0;589557761;0;
ENT1 (+ ENT2);S4: Non Affecté;2024-05-21;Hauts-de-France;14.474999;88.20054;6.3;51624167;0;
ENT1 (+ ENT2);S2: Industrie;2025-09-12;Bourgogne-Franche-Comté;14.585416;76.858055;1.8000001;1841446626;0;
ENT1 (+ ENT2);S2: Industrie;2024-02-08;Nouvelle Aquitaine;;;;3899120588;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-02-28;Nouvelle Aquitaine;;;;1045272656;0;
ENT1 (+ ENT2);S1: Agriculture;2025-02-10;Centre-Val de Loire;5.0729165;92.428535;3.1000001;389973759;0;Vacances d'hiver
ENT1 (+ ENT2);S3: Tertiaire;2024-09-21;Île-de-France;17.3125;81.129814;1.8;32798161039;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2025-01-28;Occitanie;7.09375;83.7378;10.6;18469123281;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2024-06-08;Grand-Est;;;;20802475483;0;
ENT1 (+ ENT2);S2: Industrie;2023-08-01;Auvergne-Rhône-Alpes;22.097916;55.873886;0.5;5526001736;1;Vacances d'été
ENT1 (+ ENT2);S3: Tertiaire;2024-08-14;Grand-Est;;;;9143011733;0;
ENT1 (+ ENT2);S3: Tertiaire;2024-03-24;Hauts-de-France;6.866667;69.15978;2.0;11732637345;0;
ENT1 (+ ENT2);S2: Industrie;2024-02-15;Provence-Alpes-Côte d'Azur;11.881249;75.53629;0.2;2589667551;0;Vacances d'hiver
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-11-11;Bourgogne-Franche-Comté;7.9187503;89.85531;0.7;8221557245;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2024-03-03;Bretagne;4.5979166;80.653;0.5;471970.0;1;Vacances d'hiver
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2023-12-14;Île-de-France;7.472917;82.697655;1.1;81585681846;0;
ENT1 (+ ENT2);S1: Agriculture;2024-03-20;Occitanie;14.677083;73.084946;0.0;473406678;0;
ENT1 (+ ENT2);S3: Tertiaire;2024-11-11;Bretagne;10.764584;90.071815;0.4;7936129008;0;
ENT1 (+ ENT2);S3: Tertiaire;2023-08-25;Occitanie;25.295832;63.50722;0.0;20090706516;1;Vacances d'été
ENT1 (+ ENT2);S1: Agriculture;2023-09-21;Centre-Val de Loire;16.739584;83.24701;25.8;437509396;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-09-28;Bourgogne-Franche-Comté;10.2375;76.997734;1.6;135286590;0;
ENT1 (+ ENT2);S2: Industrie;2023-08-01;Nouvelle Aquitaine;;;;3203737916;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-09-16;Occitanie;14.618751;69.61364;0.0;22128223052;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2025-12-10;Île-de-France;11.854167;90.037895;0.1;23562797854;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2023-08-11;Centre-Val de Loire;21.352083;81.179085;2.9;10333687391;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-08-04;Provence-Alpes-Côte d'Azur;23.266668;44.847065;0.0;547987572;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-06-02;Centre-Val de Loire;17.289583;64.24319;0.0;10088475329;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2025-06-25;Île-de-France;25.783333;52.179638;1.0;2176300.0;0;
ENT1 (+ ENT2);S2: Industrie;2023-09-16;Hauts-de-France;19.116667;75.0799;0.0;1321858158;0;
ENT1 (+ ENT2);S3: Tertiaire;2025-03-29;Centre-Val de Loire;8.647917;70.31465;0.3;6119903743;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-11-30;Normandie;5.8916664;88.0293;0.0;12434148222;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-06-21;Bretagne;28.760416;44.787777;0.0;683171458;0;
ENT1 (+ ENT2);S4: Non Affecté;2025-06-18;Auvergne-Rhône-Alpes;24.447916;47.40807;0.0;14661153;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2025-03-30;Nouvelle Aquitaine;;;;13665585212;0;
ENT1 (+ ENT2);S2: Industrie;2025-12-25;Bretagne;0.3791667;75.55652;0.4;1589104167;1;Vacances de Noël
ENT1 (+ ENT2);S4: Non Affecté;2025-05-28;Occitanie;19.158333;64.67294;0.0;5255567.0;0;
ENT1 (+ ENT2);S4: Non Affecté;2024-07-31;Provence-Alpes-Côte d'Azur;26.247917;69.38949;0.0;86719173;1;Vacances d'été
ENT1 (+ ENT2);S2: Industrie;2023-12-11;Auvergne-Rhône-Alpes;10.391666;89.20602;2.6000001;7740774494;0;
ENT1 (+ ENT2);S1: Agriculture;2024-03-03;Pays de la Loire;5.1687503;78.86204;0.4;806241098;1;Vacances d'hiver
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-06-12;Île-de-France;11.897916;79.59365;4.4;72538774793;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2025-02-14;Provence-Alpes-Côte d'Azur;8.2375;64.3692;0.0;0.0;0;Vacances d'hiver
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-09-17;Bourgogne-Franche-Comté;15.09375;75.186104;0.1;186394399;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-11-01;Hauts-de-France;10.910417;91.099754;0.2;830319477;1;Vacances de la Toussaint
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2024-05-11;Pays de la Loire;19.172916;71.96762;0.0;155156.0;0;
ENT1 (+ ENT2);S1: Agriculture;2024-06-11;Provence-Alpes-Côte d'Azur;20.372917;53.512325;0.0;374816051;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2024-03-27;Bourgogne-Franche-Comté;5.9270835;80.8705;8.1;0.0;0;
ENT1 (+ ENT2);S3: Tertiaire;2025-04-25;Provence-Alpes-Côte d'Azur;16.433332;55.397137;0.0;16633274923;1;Vacances de printemps
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-08-04;Occitanie;25.370834;37.42848;0.0;713695366;1;Vacances d'été
ENT1 (+ ENT2);S4: Non Affecté;2023-12-22;Auvergne-Rhône-Alpes;8.977083;83.13918;0.3;100013901;0;
ENT1 (+ ENT2);S1: Agriculture;2024-08-24;Provence-Alpes-Côte d'Azur;23.25625;70.741035;0.0;556527018;1;Vacances d'été
ENT1 (+ ENT2);S3: Tertiaire;2024-09-24;Grand-Est;;;;9428097434;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-11-15;Bourgogne-Franche-Comté;5.929167;91.16827;0.0;11364438113;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2023-08-31;Provence-Alpes-Côte d'Azur;21.079166;56.30089;0.0;8586953.0;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-02-12;Occitanie;9.527083;88.99197;3.4;23297104822;0;Vacances d'hiver
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2025-05-20;Occitanie;16.154167;84.10237;30.9;17526263852;0;
ENT1 (+ ENT2);S3: Tertiaire;2025-09-26;Occitanie;12.9875;71.13319;0.0;15980892892;0;
ENT1 (+ ENT2);S3: Tertiaire;2025-02-21;Grand-Est;;;;11050147843;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-04-30;Auvergne-Rhône-Alpes;13.091667;85.94161;2.7;352439300;0;Vacances de printemps
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2024-09-22;Provence-Alpes-Côte d'Azur;21.039583;67.85514;12.200001;1079733.0;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-11-07;Bourgogne-Franche-Comté;10.341666;94.53298;0.0;10978821302;0;
ENT1 (+ ENT2);S2: Industrie;2024-05-25;Pays de la Loire;14.568749;79.54545;2.3;1464383433;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2024-09-01;Occitanie;22.104166;77.364174;7.0;11104364399;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2024-02-23;Île-de-France;5.93125;75.332565;1.5;3111901.0;1;Vacances d'hiver
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-06-13;Hauts-de-France;13.410417;69.62852;0.4;21127053156;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-03-05;Bourgogne-Franche-Comté;5.941667;78.07321;1.1;11055046375;0;Vacances d'hiver
ENT1 (+ ENT2);S4: Non Affecté;2025-11-01;Auvergne-Rhône-Alpes;15.881249;81.156296;4.9;15205034;1;Vacances de la Toussaint
ENT1 (+ ENT2);S2: Industrie;2025-07-31;Pays de la Loire;19.206251;77.31701;0.3;2636499970;1;Vacances d'été
ENT1 (+ ENT2);S1: Agriculture;2025-05-06;Normandie;10.45625;62.8302;0.0;615701025;0;
ENT1 (+ ENT2);S3: Tertiaire;2025-12-20;Normandie;6.1687503;97.31317;1.0;9924899662;1;Vacances de Noël
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-05-26;Hauts-de-France;14.472917;67.00586;0.8;21313603334;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2024-03-12;Pays de la Loire;10.589583;88.37008;1.1;1204653.0;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-03-28;Nouvelle Aquitaine;;;;23124033221;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2023-11-27;Auvergne-Rhône-Alpes;2.7291667;86.46395;3.6000001;447243771;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-06-09;Bourgogne-Franche-Comté;16.827084;70.27201;0.1;7034752535;0;
ENT1 (+ ENT2);S4: Non Affecté;2024-08-24;Île-de-France;21.393751;73.07416;4.2;84932361;1;Vacances d'été
ENT1 (+ ENT2);S1: Agriculture;2025-05-18;Bretagne;16.347918;57.560635;0.0;1885118894;0;
ENT1 (+ ENT2);S3: Tertiaire;2024-12-12;Normandie;3.4750001;85.58277;0.0;13207109485;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-12-24;Provence-Alpes-Côte d'Azur;8.110416;84.59361;5.9;24455443242;1;Vacances de Noël
ENT1 (+ ENT2);S1: Agriculture;2024-12-23;Normandie;6.066667;72.76963;0.4;756928624;1;Vacances de Noël
ENT1 (+ ENT2);S2: Industrie;2025-11-12;Occitanie;15.277083;82.06777;0.0;3401137345;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2025-06-23;Occitanie;27.083334;59.152836;0.0;19834198220;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2024-08-21;Nouvelle Aquitaine;;;;14624589;0;
ENT1 (+ ENT2);S3: Tertiaire;2025-06-15;Occitanie;20.114584;74.574036;3.0;13487434437;0;
ENT1 (+ ENT2);S2: Industrie;2023-09-20;Centre-Val de Loire;19.56875;74.5442;0.0;1406379165;0;
ENT1 (+ ENT2);S3: Tertiaire;2025-12-30;Auvergne-Rhône-Alpes;-0.82916665;84.47085;0.0;33136105766;1;Vacances de Noël
